State,Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household
47,37087,48562.0,17633.0,60486.0,5041.0,10.380544458630204,22112.0,1.254012363182669,20270.0,1.1495491408155163
47,37090,15266.0,5747.0,72826.0,1305.0,8.548408227433512,7224.0,1.2570036540803897,6820.0,1.1867061075343657
47,37091,22440.0,8442.0,48030.0,3667.0,16.341354723707664,9239.0,1.0944089078417436,8680.0,1.0281923714759535
47,37095,2685.0,966.0,49208.0,513.0,19.106145251396647,1141.0,1.181159420289855,1065.0,1.1024844720496894
47,37096,5649.0,2186.0,40250.0,1558.0,27.580102673039477,1697.0,0.7763037511436414,1550.0,0.7090576395242452
47,37097,2241.0,868.0,43047.0,519.0,23.15930388219545,755.0,0.869815668202765,640.0,0.7373271889400922
47,37098,6760.0,2171.0,49155.0,1358.0,20.088757396449704,2964.0,1.3652694610778444,2675.0,1.2321510824504835
47,37101,7128.0,2339.0,47285.0,1265.0,17.746913580246915,2732.0,1.1680205215904234,2545.0,1.0880718255664814
47,37110,33483.0,13148.0,41170.0,7290.0,21.772242630588657,13264.0,1.0088226346212352,12325.0,0.9374049285062367
47,37115,40343.0,16510.0,46123.0,5983.0,14.830329920928042,19384.0,1.174076317383404,16670.0,1.0096910963052694
47,37118,1234.0,380.0,79802.0,129.0,10.453808752025932,770.0,2.026315789473684,740.0,1.9473684210526316
47,37122,58323.0,20912.0,91679.0,2958.0,5.071755568129212,27030.0,1.2925592960979342,24680.0,1.1801836266258607
47,37127,18300.0,6690.0,68687.0,2370.0,12.950819672131148,8929.0,1.334678624813154,8240.0,1.2316890881913303
47,37128,54317.0,19643.0,76571.0,3118.0,5.740375941233868,27445.0,1.3971898386193555,25510.0,1.2986814641348063
47,37129,60540.0,21365.0,72995.0,4742.0,7.8328377931945825,29648.0,1.3876901474373977,27825.0,1.3023636789141118
47,37130,57002.0,21953.0,48386.0,12244.0,21.479948071997473,29345.0,1.336719354985651,26420.0,1.2034801621646245
47,37132,2383.0,0.0,-666666666.0,0.0,0.0,770.0,inf,395.0,inf
47,37134,3063.0,1040.0,62667.0,393.0,12.830558276199804,1186.0,1.1403846153846153,1085.0,1.0432692307692308
47,37135,14256.0,4476.0,126175.0,204.0,1.430976430976431,6302.0,1.4079535299374442,5985.0,1.3371313672922251
47,37137,2786.0,1105.0,35525.0,509.0,18.26992103374013,1033.0,0.934841628959276,930.0,0.8416289592760181
47,37138,23784.0,9264.0,72861.0,2460.0,10.343087790111,11566.0,1.2484887737478412,10675.0,1.1523100172711571
47,37140,1456.0,27.0,38661.0,7.0,0.4807692307692308,33.0,1.2222222222222223,,
47,37141,1204.0,431.0,72188.0,114.0,9.46843853820598,549.0,1.2737819025522041,515.0,1.1948955916473318
47,37142,1941.0,679.0,53281.0,259.0,13.343637300360639,868.0,1.2783505154639174,800.0,1.1782032400589102
47,37143,4167.0,1552.0,69934.0,342.0,8.207343412526997,2008.0,1.2938144329896908,1865.0,1.2016752577319587
47,37144,3112.0,1064.0,55667.0,305.0,9.800771208226221,1395.0,1.3110902255639099,1310.0,1.231203007518797
47,37145,2223.0,840.0,46250.0,488.0,21.952316689158796,974.0,1.1595238095238096,845.0,1.005952380952381
47,37146,7615.0,2630.0,83165.0,695.0,9.126723571897571,3711.0,1.4110266159695817,3395.0,1.290874524714829
47,37148,24547.0,8625.0,57465.0,2735.0,11.14189106611806,11208.0,1.2994782608695652,10055.0,1.1657971014492754
47,37149,2780.0,1054.0,57949.0,376.0,13.525179856115107,1276.0,1.2106261859582543,1265.0,1.2001897533206831
47,37150,4897.0,1875.0,28402.0,1285.0,26.240555442107414,1669.0,0.8901333333333333,1450.0,0.7733333333333333
47,37151,511.0,242.0,36630.0,38.0,7.436399217221135,238.0,0.9834710743801653,240.0,0.9917355371900827
47,37153,6426.0,2204.0,93819.0,397.0,6.17802676626206,2970.0,1.3475499092558985,2790.0,1.265880217785844
47,37160,34339.0,12070.0,47516.0,5360.0,15.609074230466817,15082.0,1.2495443247721625,13260.0,1.0985915492957747
47,37165,39.0,22.0,-666666666.0,9.0,23.076923076923077,23.0,1.0454545454545454,20.0,0.9090909090909091
47,37166,14136.0,5295.0,44144.0,3031.0,21.441709111488397,5450.0,1.0292728989612843,4870.0,0.9197355996222851
47,37167,59514.0,21388.0,64996.0,6497.0,10.916759081896696,30189.0,1.4114924256592483,27545.0,1.2878717037591172
47,37171,811.0,271.0,-666666666.0,403.0,49.69173859432799,282.0,1.040590405904059,245.0,0.9040590405904059
47,37172,30468.0,11143.0,57624.0,4217.0,13.8407509518183,13772.0,1.2359328726554788,12415.0,1.1141523826617608
47,37174,37004.0,12468.0,86284.0,1180.0,3.18884444924873,16852.0,1.3516201475777991,16010.0,1.2840872633942895
47,37175,774.0,372.0,31250.0,256.0,33.07493540051679,251.0,0.6747311827956989,250.0,0.6720430107526881
47,37178,2003.0,802.0,38810.0,273.0,13.62955566650025,771.0,0.9613466334164589,660.0,0.8229426433915212
47,37179,15445.0,4811.0,100014.0,476.0,3.0819035286500487,7051.0,1.465599667428809,6595.0,1.3708168779879444
47,37180,4362.0,1405.0,51928.0,237.0,5.433287482806052,1793.0,1.2761565836298931,1565.0,1.113879003558719
47,37181,1707.0,576.0,47045.0,156.0,9.13884007029877,628.0,1.0902777777777777,570.0,0.9895833333333334
47,37183,2988.0,1167.0,56726.0,525.0,17.570281124497992,1227.0,1.051413881748072,1160.0,0.9940017137960583
47,37184,6195.0,2307.0,55582.0,875.0,14.124293785310735,2514.0,1.0897269180754225,2455.0,1.0641525791070654
47,37185,8275.0,3322.0,42232.0,1176.0,14.211480362537765,3091.0,0.9304635761589404,2920.0,0.8789885611077664
47,37186,10038.0,3550.0,49858.0,1973.0,19.65530982267384,4327.0,1.2188732394366197,3840.0,1.0816901408450703
47,37187,7349.0,2745.0,55119.0,690.0,9.389032521431487,3144.0,1.1453551912568305,2750.0,1.0018214936247722
47,37188,15431.0,5681.0,77614.0,927.0,6.007387726006091,7886.0,1.388135891568386,7380.0,1.2990670656574548
47,37189,4016.0,1509.0,75690.0,364.0,9.063745019920319,1994.0,1.321404903909874,1845.0,1.2226640159045725
47,37190,8465.0,3378.0,53523.0,1287.0,15.203780271707029,3759.0,1.1127886323268206,3460.0,1.0242747187685022
47,37191,4286.0,1598.0,76724.0,106.0,2.473168455436304,1932.0,1.2090112640801,1855.0,1.1608260325406758
47,37201,1619.0,526.0,76014.0,121.0,7.473749227918468,539.0,1.0247148288973384,470.0,0.8935361216730038
47,37203,15091.0,8726.0,57330.0,3203.0,21.22457093631966,8847.0,1.0138666055466423,7030.0,0.8056383222553289
47,37204,15452.0,5962.0,87292.0,960.0,6.212787988609889,8554.0,1.4347534384434752,7610.0,1.2764173096276417
47,37205,23790.0,10778.0,106241.0,1119.0,4.703656998738966,11936.0,1.107441083688996,10985.0,1.019205789571349
47,37206,26382.0,11550.0,59203.0,5718.0,21.67386854673641,13881.0,1.201818181818182,11920.0,1.032034632034632
47,37207,39544.0,14909.0,42973.0,9943.0,25.144143232854542,17508.0,1.1743242336843518,14820.0,0.9940304514051915
47,37208,18011.0,7974.0,39964.0,5300.0,29.426461606795847,8534.0,1.0702282417858038,6660.0,0.835214446952596
47,37209,38664.0,15884.0,54461.0,6720.0,17.380509000620734,20442.0,1.2869554268446235,17945.0,1.1297532107781416
47,37210,17248.0,6967.0,36283.0,4921.0,28.530844155844157,8267.0,1.1865939428735468,6695.0,0.9609588057987656
47,37211,75955.0,29450.0,56748.0,12359.0,16.271476532157198,39083.0,1.3270967741935484,34660.0,1.1769100169779287
47,37212,20803.0,6957.0,63586.0,2086.0,10.027399894246022,10176.0,1.4626994394135404,7090.0,1.0191174356762973
47,37213,95.0,22.0,-666666666.0,54.0,56.8421052631579,22.0,1.0,,
47,37214,30528.0,13894.0,61558.0,2418.0,7.92059748427673,16326.0,1.1750395854325608,14835.0,1.0677270764358715
47,37215,22379.0,9998.0,127203.0,1340.0,5.9877563787479335,10257.0,1.0259051810362072,9625.0,0.9626925385077015
47,37216,17848.0,7923.0,61641.0,2039.0,11.424249215598387,9383.0,1.1842736337245994,8395.0,1.0595733939164458
47,37217,30146.0,12470.0,49103.0,4586.0,15.212631858289656,16929.0,1.3575781876503608,14530.0,1.165196471531676
47,37218,15721.0,5854.0,46974.0,2940.0,18.701100438903378,6313.0,1.0784079262043047,5745.0,0.9813802528185855
47,37219,1154.0,829.0,87344.0,39.0,3.3795493934142113,945.0,1.1399276236429432,535.0,0.6453558504221955
47,37220,5880.0,2316.0,119803.0,149.0,2.5340136054421767,2600.0,1.1226252158894645,2440.0,1.0535405872193437
47,37221,41017.0,17959.0,83331.0,2517.0,6.136479996099179,21434.0,1.1934962971212206,19770.0,1.100840804053678
47,37228,1615.0,1051.0,31451.0,255.0,15.789473684210526,851.0,0.8097050428163654,715.0,0.6803044719314938
47,37240,796.0,0.0,-666666666.0,0.0,0.0,170.0,inf,,
47,37243,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
47,37246,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
47,37301,1156.0,395.0,32292.0,197.0,17.041522491349482,413.0,1.0455696202531646,400.0,1.0126582278481013
47,37302,4669.0,1715.0,71890.0,469.0,10.044977511244378,1915.0,1.1166180758017492,1790.0,1.043731778425656
47,37303,24866.0,9701.0,40892.0,5304.0,21.330330571865197,9650.0,0.9947428100195856,8900.0,0.9174311926605505
47,37305,972.0,325.0,41172.0,185.0,19.032921810699587,320.0,0.9846153846153847,290.0,0.8923076923076924
47,37306,2153.0,885.0,51279.0,304.0,14.119832791453785,891.0,1.006779661016949,790.0,0.8926553672316384
47,37307,4773.0,2073.0,43366.0,469.0,9.826105174942384,2051.0,0.989387361312108,1930.0,0.9310178485287024
47,37308,2721.0,1095.0,57946.0,313.0,11.503123851525174,1254.0,1.1452054794520548,1165.0,1.0639269406392695
47,37309,2493.0,881.0,47520.0,511.0,20.497392699558766,801.0,0.9091940976163451,750.0,0.8513053348467651
47,37310,4356.0,1584.0,70184.0,603.0,13.84297520661157,1751.0,1.105429292929293,1650.0,1.0416666666666667
47,37311,28187.0,10605.0,39510.0,6012.0,21.328981445347146,12408.0,1.17001414427157,10730.0,1.0117868929750118
47,37312,35065.0,13403.0,57521.0,4107.0,11.712533865678026,15518.0,1.1578004924270686,14315.0,1.0680444676564949
47,37313,1550.0,610.0,34559.0,349.0,22.516129032258064,552.0,0.9049180327868852,510.0,0.8360655737704918
47,37315,1596.0,0.0,-666666666.0,0.0,0.0,811.0,inf,225.0,inf
47,37317,2546.0,1226.0,34444.0,560.0,21.99528672427337,983.0,0.8017944535073409,865.0,0.7055464926590538
47,37318,1536.0,704.0,31167.0,368.0,23.958333333333332,565.0,0.8025568181818182,505.0,0.7173295454545454
47,37321,19464.0,7026.0,40946.0,4041.0,20.761405672009865,7212.0,1.026473099914603,6580.0,0.9365214916026189
47,37322,8608.0,3420.0,50325.0,1505.0,17.483736059479554,3079.0,0.9002923976608187,2890.0,0.8450292397660819
47,37323,31385.0,12094.0,54862.0,4812.0,15.332165046996973,13971.0,1.1552009260790475,12880.0,1.064990904580784
47,37324,5618.0,2282.0,39899.0,1224.0,21.787112851548592,2128.0,0.9325153374233128,2060.0,0.9027169149868537
47,37325,1805.0,757.0,44743.0,439.0,24.321329639889196,601.0,0.7939233817701453,550.0,0.726552179656539
47,37326,462.0,163.0,42188.0,85.0,18.3982683982684,138.0,0.8466257668711656,130.0,0.7975460122699386
47,37327,11777.0,4399.0,49319.0,2037.0,17.296425235628767,4363.0,0.991816321891339,3870.0,0.8797453966810639
47,37328,1481.0,682.0,35071.0,345.0,23.295070898041864,491.0,0.7199413489736071,475.0,0.6964809384164223
47,37329,5651.0,2273.0,37108.0,966.0,17.094319589453193,2230.0,0.9810822701275846,2155.0,0.9480862296524417
47,37330,6451.0,2826.0,54392.0,905.0,14.028832739110216,2929.0,1.0364472753007785,2750.0,0.97310686482661
47,37331,7261.0,3007.0,37101.0,1493.0,20.56190607354359,2319.0,0.7712005320917859,2165.0,0.7199866977053542
47,37332,2783.0,995.0,52055.0,307.0,11.031261228889687,1188.0,1.1939698492462312,1095.0,1.100502512562814
47,37333,580.0,265.0,22076.0,240.0,41.37931034482759,168.0,0.6339622641509434,155.0,0.5849056603773585
47,37334,22909.0,9273.0,49133.0,2935.0,12.811558776026889,9694.0,1.0454006254717998,9100.0,0.9813436859700205
47,37335,2719.0,966.0,50882.0,606.0,22.287605737403457,1176.0,1.2173913043478262,1105.0,1.1438923395445135
47,37336,4639.0,1793.0,53705.0,455.0,9.808148307824963,1552.0,0.8655883993307306,1430.0,0.7975460122699386
47,37337,1443.0,586.0,27051.0,212.0,14.691614691614692,593.0,1.0119453924914676,510.0,0.8703071672354948
47,37338,3436.0,1265.0,44375.0,562.0,16.356228172293363,1317.0,1.041106719367589,1225.0,0.9683794466403162
47,37339,2565.0,784.0,42596.0,570.0,22.22222222222222,948.0,1.2091836734693877,850.0,1.0841836734693877
47,37340,655.0,234.0,54213.0,56.0,8.549618320610687,276.0,1.1794871794871795,275.0,1.1752136752136753
47,37341,11663.0,4478.0,64957.0,908.0,7.785303952670839,5667.0,1.2655203215721305,5150.0,1.1500669941938366
47,37342,4137.0,1507.0,47314.0,885.0,21.39231327048586,1716.0,1.1386861313868613,1530.0,1.0152621101526211
47,37343,42726.0,17280.0,64832.0,3834.0,8.97345878387867,18959.0,1.097164351851852,17745.0,1.0269097222222223
47,37345,2587.0,946.0,44700.0,201.0,7.769617317356011,1172.0,1.2389006342494715,1075.0,1.1363636363636365
47,37347,8107.0,3311.0,49030.0,1362.0,16.800296040458864,3406.0,1.0286922379945636,3280.0,0.9906372697070371
47,37348,951.0,398.0,59583.0,250.0,26.288117770767613,418.0,1.050251256281407,290.0,0.7286432160804021
47,37350,1965.0,737.0,130446.0,43.0,2.188295165394402,778.0,1.0556309362279512,745.0,1.010854816824966
47,37351,283.0,130.0,47000.0,50.0,17.6678445229682,146.0,1.123076923076923,140.0,1.0769230769230769
47,37352,3383.0,1346.0,60294.0,310.0,9.163464380727165,1356.0,1.0074294205052006,1320.0,0.9806835066864784
47,37353,5195.0,1980.0,50291.0,727.0,13.99422521655438,2242.0,1.1323232323232324,2125.0,1.0732323232323233
47,37354,17573.0,6921.0,38802.0,3593.0,20.446138963182154,6719.0,0.9708134662621009,6230.0,0.9001589365698599
47,37355,27076.0,10218.0,52781.0,2802.0,10.348648249372138,11534.0,1.1287923272656097,10770.0,1.0540223135642983
47,37356,2507.0,895.0,46078.0,657.0,26.206621459912245,763.0,0.852513966480447,730.0,0.8156424581005587
47,37357,5139.0,1859.0,42362.0,746.0,14.516442887721347,2200.0,1.183431952662722,2145.0,1.1538461538461537
47,37359,1016.0,394.0,48182.0,131.0,12.893700787401574,356.0,0.9035532994923858,355.0,0.9010152284263959
47,37360,1577.0,657.0,65240.0,95.0,6.024096385542169,617.0,0.939117199391172,560.0,0.852359208523592
47,37361,1536.0,717.0,47216.0,68.0,4.427083333333333,645.0,0.899581589958159,605.0,0.8437935843793585
47,37362,3433.0,1408.0,43529.0,589.0,17.157005534517914,1434.0,1.0184659090909092,1350.0,0.9588068181818182
47,37363,39941.0,14898.0,77915.0,2412.0,6.038907388397887,17332.0,1.163377634581823,16470.0,1.1055175191300846
47,37365,1227.0,425.0,29609.0,403.0,32.84433577832111,347.0,0.8164705882352942,295.0,0.6941176470588235
47,37366,976.0,395.0,65938.0,102.0,10.450819672131148,459.0,1.1620253164556962,420.0,1.0632911392405062
47,37367,12199.0,3932.0,45435.0,2314.0,18.96876793179769,4346.0,1.1052899287894202,3685.0,0.9371820956256358
47,37369,642.0,275.0,71625.0,19.0,2.959501557632399,301.0,1.0945454545454545,235.0,0.8545454545454545
47,37370,4972.0,2049.0,49756.0,776.0,15.607401448109412,1916.0,0.9350902879453392,1835.0,0.8955588091752075
47,37373,3044.0,1099.0,52865.0,273.0,8.968462549277266,1250.0,1.1373976342129208,1190.0,1.0828025477707006
47,37374,2071.0,731.0,49396.0,392.0,18.928054080154514,841.0,1.1504787961696306,745.0,1.0191518467852256
47,37375,4100.0,1096.0,66855.0,225.0,5.487804878048781,1789.0,1.6322992700729928,1100.0,1.0036496350364963
47,37376,283.0,139.0,-666666666.0,41.0,14.487632508833922,111.0,0.7985611510791367,90.0,0.6474820143884892
47,37377,15960.0,5812.0,101518.0,942.0,5.902255639097745,6371.0,1.096180316586373,6025.0,1.0366483138334481
47,37379,27416.0,11168.0,58856.0,2509.0,9.151590312226437,11721.0,1.049516475644699,11030.0,0.9876432664756447
47,37380,6261.0,2560.0,42818.0,1174.0,18.75099824309216,2395.0,0.935546875,2225.0,0.869140625
47,37381,9478.0,3713.0,40875.0,1800.0,18.99134838573539,3033.0,0.8168596821976838,2805.0,0.7554538109345542
47,37385,8485.0,3172.0,36825.0,1446.0,17.041838538597524,2707.0,0.8534047919293821,2485.0,0.7834174022698613
47,37387,2883.0,1225.0,51477.0,384.0,13.31945889698231,1080.0,0.8816326530612245,1005.0,0.8204081632653061
47,37388,25367.0,10469.0,50379.0,3956.0,15.595064453817953,10699.0,1.0219696246059795,10150.0,0.9695290858725761
47,37391,1495.0,659.0,48646.0,157.0,10.501672240802675,527.0,0.7996965098634294,485.0,0.7359635811836115
47,37394,86.0,36.0,-666666666.0,20.0,23.25581395348837,20.0,0.5555555555555556,15.0,0.4166666666666667
47,37396,244.0,79.0,-666666666.0,0.0,0.0,77.0,0.9746835443037974,75.0,0.9493670886075949
47,37397,9605.0,3783.0,49738.0,1581.0,16.460176991150444,4083.0,1.0793021411578112,3820.0,1.0097805974094634
47,37398,15125.0,5968.0,52459.0,1937.0,12.806611570247934,6238.0,1.0452412868632708,5785.0,0.9693364611260054
47,37402,4247.0,2311.0,15229.0,1562.0,36.7789027548858,1213.0,0.524881003894418,765.0,0.3310255300735612
47,37403,7470.0,1531.0,37550.0,1109.0,14.846050870147256,3170.0,2.070542129327237,2125.0,1.387981711299804
47,37404,12136.0,4948.0,33471.0,3102.0,25.56031641397495,4957.0,1.001818916734034,3955.0,0.7993128536782539
47,37405,17091.0,7911.0,58850.0,1810.0,10.59036920016383,8823.0,1.1152825180128934,8085.0,1.0219946909366704
47,37406,14058.0,6095.0,30592.0,4008.0,28.510456679470764,4837.0,0.7936013125512715,4080.0,0.6694011484823625
47,37407,11039.0,3559.0,26225.0,4936.0,44.71419512637014,3246.0,0.9120539477381286,2415.0,0.6785613936499016
47,37408,1722.0,879.0,61563.0,351.0,20.38327526132404,972.0,1.10580204778157,795.0,0.9044368600682594
47,37409,2722.0,1184.0,53929.0,221.0,8.119030124908155,1382.0,1.1672297297297298,1330.0,1.1233108108108107
47,37410,3693.0,1531.0,23487.0,1709.0,46.2767397779583,1292.0,0.8438928804702809,1140.0,0.744611365120836
47,37411,16987.0,7321.0,41232.0,1990.0,11.714840760581621,7583.0,1.0357874607294086,6470.0,0.8837590493102035
47,37412,21209.0,9021.0,47594.0,3152.0,14.861615351973219,10204.0,1.131138454716772,9585.0,1.0625207848353841
47,37415,24028.0,11298.0,50627.0,2773.0,11.540702513733978,11805.0,1.044875199150292,10905.0,0.965215082315454
47,37416,15239.0,6476.0,49066.0,1161.0,7.61861014502264,7351.0,1.135114268066708,6780.0,1.0469425571340334
47,37419,6772.0,2789.0,58969.0,979.0,14.45658594211459,3007.0,1.078164216565077,2825.0,1.0129078522768018
47,37421,52254.0,20760.0,63225.0,4581.0,8.766792972786773,24830.0,1.1960500963391136,22995.0,1.1076589595375723
47,37601,36333.0,15490.0,40382.0,7564.0,20.818539619629536,15896.0,1.0262104583602325,14755.0,0.9525500322788896
47,37604,36040.0,16506.0,41104.0,7360.0,20.42175360710322,16692.0,1.0112686295892404,15300.0,0.9269356597600873
47,37614,1922.0,0.0,-666666666.0,0.0,0.0,550.0,inf,415.0,inf
47,37615,21722.0,9208.0,59578.0,2069.0,9.524905625632998,9751.0,1.0589704604691572,9235.0,1.0029322328410077
47,37616,4284.0,1961.0,40778.0,951.0,22.198879551820728,1627.0,0.8296787353391127,1530.0,0.7802141764405915
47,37617,14198.0,5547.0,56527.0,1161.0,8.177208057472884,5604.0,1.010275824770146,5265.0,0.9491617090319091
47,37618,13936.0,5546.0,45100.0,2619.0,18.793053960964407,5265.0,0.9493328525063108,5000.0,0.9015506671474937
47,37620,38170.0,16321.0,41585.0,7006.0,18.354728844642388,15812.0,0.9688131854665768,14720.0,0.9019055204950677
47,37640,3590.0,1469.0,37349.0,587.0,16.350974930362117,1223.0,0.8325391422736556,1085.0,0.7385976855003403
47,37641,9356.0,3908.0,43611.0,1122.0,11.992304403591278,3912.0,1.0010235414534288,3610.0,0.9237461617195496
47,37642,14961.0,6184.0,44310.0,2177.0,14.551166365884633,5906.0,0.955045278137128,5670.0,0.916882276843467
47,37643,33558.0,14099.0,36804.0,7886.0,23.499612611001847,12533.0,0.8889282927867225,11725.0,0.8316192637775729
47,37645,5100.0,2096.0,53699.0,634.0,12.431372549019608,1988.0,0.9484732824427481,1920.0,0.916030534351145
47,37650,12056.0,5364.0,42070.0,2251.0,18.67120106171201,4391.0,0.8186055182699478,3960.0,0.738255033557047
47,37656,3680.0,1602.0,41944.0,409.0,11.11413043478261,1406.0,0.8776529338327091,1365.0,0.8520599250936329
47,37657,914.0,384.0,45735.0,230.0,25.164113785557987,257.0,0.6692708333333334,250.0,0.6510416666666666
47,37658,3788.0,1753.0,34920.0,744.0,19.640971488912356,1358.0,0.7746719908727895,1195.0,0.6816885339418141
47,37659,28075.0,11231.0,58050.0,2391.0,8.516473731077472,11957.0,1.0646425073457395,11315.0,1.0074792983705814
47,37660,39005.0,17463.0,38623.0,7696.0,19.730803743109856,14877.0,0.8519154784401306,13630.0,0.7805073584149345
47,37663,14183.0,5962.0,63963.0,1189.0,8.383275752661637,6185.0,1.0374035558537404,5830.0,0.977859778597786
47,37664,27390.0,11654.0,50090.0,3728.0,13.610806863818912,10566.0,0.9066414964818946,9870.0,0.8469195126136949
47,37665,5604.0,2478.0,34474.0,1411.0,25.17844396859386,1970.0,0.7949959644874899,1705.0,0.6880548829701372
47,37680,512.0,218.0,-666666666.0,261.0,50.9765625,64.0,0.29357798165137616,,
47,37681,6003.0,2403.0,51875.0,620.0,10.32816924870898,2535.0,1.0549313358302121,2400.0,0.9987515605493134
47,37682,713.0,110.0,-666666666.0,17.0,2.3842917251051894,304.0,2.7636363636363637,215.0,1.9545454545454546
47,37683,13301.0,4929.0,33783.0,3049.0,22.92308848958725,3651.0,0.740718198417529,3425.0,0.6948671130046663
47,37686,8129.0,3220.0,59714.0,710.0,8.734161643498584,3966.0,1.2316770186335404,3840.0,1.1925465838509317
47,37687,4434.0,1922.0,32948.0,882.0,19.891745602165088,1754.0,0.9125910509885536,1635.0,0.8506763787721123
47,37688,981.0,469.0,35598.0,230.0,23.44546381243629,365.0,0.7782515991471215,295.0,0.6289978678038379
47,37690,4222.0,1709.0,52530.0,431.0,10.20843202273804,2165.0,1.2668227033352837,2000.0,1.1702750146284377
47,37691,569.0,233.0,44081.0,51.0,8.963093145869948,305.0,1.3090128755364807,270.0,1.1587982832618027
47,37692,4912.0,2002.0,42088.0,675.0,13.74185667752443,2195.0,1.0964035964035963,1900.0,0.949050949050949
47,37694,2042.0,787.0,43625.0,501.0,24.534769833496572,736.0,0.9351969504447268,650.0,0.8259212198221093
47,37701,7745.0,3103.0,46907.0,1034.0,13.350548741123305,3373.0,1.0870125684821141,3120.0,1.0054785691266517
47,37705,4120.0,1620.0,48224.0,401.0,9.733009708737864,2049.0,1.2648148148148148,1865.0,1.1512345679012346
47,37708,5785.0,2496.0,41307.0,1118.0,19.325842696629213,2056.0,0.8237179487179487,1860.0,0.7451923076923077
47,37709,4060.0,1527.0,53780.0,512.0,12.610837438423646,1818.0,1.1905697445972494,1705.0,1.1165684348395546
47,37710,989.0,368.0,35000.0,206.0,20.82912032355915,463.0,1.2581521739130435,410.0,1.1141304347826086
47,37711,4845.0,1999.0,40058.0,1111.0,22.930856553147574,1935.0,0.967983991995998,1815.0,0.9079539769884942
47,37713,1483.0,546.0,35556.0,451.0,30.411328388401888,586.0,1.0732600732600732,500.0,0.9157509157509157
47,37714,4732.0,1729.0,45027.0,844.0,17.836010143702453,1813.0,1.048582995951417,1645.0,0.951417004048583
47,37715,714.0,306.0,27368.0,177.0,24.789915966386555,237.0,0.7745098039215687,235.0,0.7679738562091504
47,37716,26979.0,10789.0,51736.0,3703.0,13.72549019607843,10480.0,0.9713597182315321,9795.0,0.9078691259616276
47,37719,175.0,75.0,29353.0,43.0,24.571428571428573,64.0,0.8533333333333334,55.0,0.7333333333333333
47,37721,13426.0,5105.0,56982.0,1349.0,10.047668702517504,6247.0,1.2237022526934378,5950.0,1.1655239960822723
47,37722,5911.0,2405.0,41120.0,992.0,16.78227034342751,1925.0,0.8004158004158004,1765.0,0.7338877338877339
47,37723,924.0,408.0,42917.0,303.0,32.79220779220779,375.0,0.9191176470588235,355.0,0.8700980392156863
47,37724,2609.0,1219.0,26211.0,588.0,22.53737064009199,873.0,0.716160787530763,840.0,0.6890894175553732
47,37725,17944.0,6588.0,55316.0,1160.0,6.464556397681676,7299.0,1.1079234972677596,6505.0,0.9874013357619915
47,37726,1895.0,805.0,32689.0,555.0,29.28759894459103,497.0,0.6173913043478261,380.0,0.4720496894409938
47,37727,2390.0,877.0,40609.0,486.0,20.334728033472803,743.0,0.8472063854047891,650.0,0.7411630558722919
47,37729,1763.0,608.0,37241.0,610.0,34.600113442994896,520.0,0.8552631578947368,480.0,0.7894736842105263
47,37730,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
47,37731,470.0,166.0,-666666666.0,101.0,21.48936170212766,191.0,1.1506024096385543,150.0,0.9036144578313253
47,37732,158.0,99.0,-666666666.0,30.0,18.9873417721519,59.0,0.5959595959595959,,
47,37733,52.0,28.0,53750.0,14.0,26.923076923076923,23.0,0.8214285714285714,,
47,37737,5817.0,2358.0,65481.0,620.0,10.658414990544955,2648.0,1.1229855810008482,2460.0,1.0432569974554708
47,37738,5420.0,2380.0,42614.0,886.0,16.346863468634687,2420.0,1.0168067226890756,1735.0,0.7289915966386554
47,37742,6252.0,2400.0,65541.0,328.0,5.2463211772232885,2540.0,1.0583333333333333,2435.0,1.0145833333333334
47,37743,25939.0,9971.0,40679.0,4518.0,17.417787886965574,9600.0,0.9627920970815365,9075.0,0.9101394042723899
47,37745,18318.0,7343.0,44016.0,2146.0,11.715252756851184,7189.0,0.9790276453765491,6650.0,0.9056244041944709
47,37748,16576.0,6701.0,43286.0,3050.0,18.400096525096526,6323.0,0.9435905088792718,5945.0,0.8871810177585435
47,37752,6496.0,2516.0,41475.0,1121.0,17.25677339901478,2270.0,0.9022257551669316,2095.0,0.8326709062003179
47,37753,1048.0,366.0,36026.0,348.0,33.20610687022901,424.0,1.1584699453551912,370.0,1.010928961748634
47,37754,5331.0,1917.0,42199.0,831.0,15.588069780528981,2378.0,1.2404799165362546,2230.0,1.1632759520083464
47,37755,3188.0,1199.0,34063.0,921.0,28.889585947302383,1081.0,0.9015846538782318,1020.0,0.8507089241034195
47,37756,2912.0,1115.0,30280.0,785.0,26.957417582417584,1018.0,0.9130044843049328,905.0,0.8116591928251121
47,37757,9577.0,3834.0,51329.0,1141.0,11.913960530437507,4312.0,1.1246739697443924,3905.0,1.0185185185185186
47,37760,13714.0,4757.0,49267.0,2020.0,14.729473530698556,5583.0,1.1736388480134539,4860.0,1.0216523018709271
47,37762,2804.0,1260.0,24703.0,803.0,28.6376604850214,857.0,0.6801587301587302,775.0,0.6150793650793651
