State ID,Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household,State
30,59351,176.0,83.0,43942.0,38.0,21.59090909090909,51.0,0.6144578313253012,30.0,0.3614457831325301,MT
30,59353,1122.0,498.0,53958.0,132.0,11.764705882352942,496.0,0.9959839357429718,435.0,0.8734939759036144,MT
30,59354,49.0,17.0,-666666666.0,0.0,0.0,5.0,0.29411764705882354,,,MT
30,59401,13605.0,6330.0,40662.0,2673.0,19.647188533627343,6451.0,1.0191153238546604,5655.0,0.8933649289099526,MT
30,59404,27576.0,10826.0,64310.0,2192.0,7.948941108210038,12872.0,1.1889894697949381,11840.0,1.093663402918899,MT
30,59405,31701.0,13483.0,45342.0,4552.0,14.359168480489574,14487.0,1.0744641400281836,12545.0,0.9304309130015576,MT
30,59410,580.0,273.0,41339.0,128.0,22.06896551724138,190.0,0.6959706959706959,125.0,0.45787545787545786,MT
30,59411,721.0,90.0,56406.0,266.0,36.89320388349515,512.0,5.688888888888889,150.0,1.6666666666666667,MT
30,59412,1458.0,668.0,50400.0,179.0,12.277091906721536,583.0,0.8727544910179641,525.0,0.7859281437125748,MT
30,59414,923.0,429.0,47868.0,163.0,17.659804983748646,330.0,0.7692307692307693,290.0,0.675990675990676,MT
30,59416,280.0,117.0,73393.0,8.0,2.857142857142857,130.0,1.1111111111111112,125.0,1.0683760683760684,MT
30,59417,8007.0,2206.0,30915.0,2630.0,32.84625952291745,2487.0,1.1273798730734361,2090.0,0.9474161378059837,MT
30,59418,73.0,26.0,24583.0,31.0,42.465753424657535,21.0,0.8076923076923077,15.0,0.5769230769230769,MT
30,59419,92.0,44.0,45000.0,4.0,4.3478260869565215,50.0,1.1363636363636365,40.0,0.9090909090909091,MT
30,59420,202.0,67.0,56563.0,19.0,9.405940594059405,75.0,1.1194029850746268,55.0,0.8208955223880597,MT
30,59421,1727.0,797.0,53750.0,270.0,15.63404748118124,590.0,0.740276035131744,510.0,0.6398996235884568,MT
30,59422,2672.0,1118.0,45463.0,495.0,18.525449101796408,979.0,0.8756708407871199,745.0,0.6663685152057245,MT
30,59424,18.0,5.0,81250.0,0.0,0.0,5.0,1.0,,,MT
30,59425,3601.0,1389.0,52198.0,623.0,17.30074979172452,1503.0,1.08207343412527,1235.0,0.8891288696904248,MT
30,59427,4504.0,1689.0,41128.0,1151.0,25.5550621669627,1386.0,0.8206039076376554,1125.0,0.6660746003552398,MT
30,59430,403.0,177.0,52188.0,43.0,10.66997518610422,217.0,1.2259887005649717,180.0,1.0169491525423728,MT
30,59432,135.0,54.0,41071.0,11.0,8.148148148148149,50.0,0.9259259259259259,45.0,0.8333333333333334,MT
30,59433,504.0,225.0,45250.0,35.0,6.944444444444445,229.0,1.0177777777777777,210.0,0.9333333333333333,MT
30,59434,500.0,178.0,50000.0,112.0,22.4,164.0,0.9213483146067416,155.0,0.8707865168539326,MT
30,59436,1993.0,764.0,63889.0,201.0,10.085298544907175,809.0,1.0589005235602094,660.0,0.8638743455497382,MT
30,59440,115.0,71.0,-666666666.0,13.0,11.304347826086957,64.0,0.9014084507042254,35.0,0.49295774647887325,MT
30,59441,44.0,16.0,26667.0,1.0,2.272727272727273,14.0,0.875,,,MT
30,59442,1925.0,832.0,46571.0,127.0,6.597402597402597,808.0,0.9711538461538461,650.0,0.78125,MT
